,device_id,fire,location,mq2,time
355,fire_gas_01,0.0,indoor,10.71777,2025-05-08 08:14:23.023674
356,fire_gas_01,0.0,indoor,10.40039,2025-05-08 08:14:24.023479
357,fire_gas_01,0.0,indoor,10.47363,2025-05-08 08:14:25.022683
358,fire_gas_01,0.0,indoor,10.22949,2025-05-08 08:14:26.022007
359,fire_gas_01,0.0,indoor,10.32715,2025-05-08 08:14:27.024072
360,fire_gas_01,0.0,indoor,10.20508,2025-05-08 08:14:28.023416
361,fire_gas_01,0.0,indoor,10.20508,2025-05-08 08:14:29.022658
362,fire_gas_01,0.0,indoor,10.08301,2025-05-08 08:14:30.023150
363,fire_gas_01,0.0,indoor,10.03418,2025-05-08 08:14:31.023357
364,fire_gas_01,0.0,indoor,10.08301,2025-05-08 08:14:32.023073
365,fire_gas_01,0.0,indoor,10.00977,2025-05-08 08:14:33.024536
366,fire_gas_01,0.0,indoor,10.03418,2025-05-08 08:14:34.023723
367,fire_gas_01,0.0,indoor,9.936523,2025-05-08 08:14:35.023685
368,fire_gas_01,0.0,indoor,8.886719,2025-05-08 08:14:36.024653
369,fire_gas_01,0.0,indoor,9.790039,2025-05-08 08:14:37.023066
370,fire_gas_01,0.0,indoor,9.912109,2025-05-08 08:14:38.024312
371,fire_gas_01,0.0,indoor,9.594727,2025-05-08 08:14:39.024039
372,fire_gas_01,0.0,indoor,9.741211,2025-05-08 08:14:40.023320
373,fire_gas_01,0.0,indoor,9.716797,2025-05-08 08:14:41.023651
374,fire_gas_01,0.0,indoor,9.692383,2025-05-08 08:14:42.025274
375,fire_gas_01,0.0,indoor,9.741211,2025-05-08 08:14:43.023263
376,fire_gas_01,0.0,indoor,9.545898,2025-05-08 08:14:44.024793
377,fire_gas_01,0.0,indoor,9.619141,2025-05-08 08:14:45.024424
378,fire_gas_01,0.0,indoor,9.521484,2025-05-08 08:14:46.023081
379,fire_gas_01,0.0,indoor,9.375,2025-05-08 08:14:47.023093
380,fire_gas_01,0.0,indoor,9.375,2025-05-08 08:14:48.022854
381,fire_gas_01,0.0,indoor,9.472656,2025-05-08 08:14:49.023421
382,fire_gas_01,0.0,indoor,9.375,2025-05-08 08:14:50.024217
383,fire_gas_01,0.0,indoor,9.375,2025-05-08 08:14:51.024424
384,fire_gas_01,0.0,indoor,9.326172,2025-05-08 08:14:52.023916
385,fire_gas_01,0.0,indoor,8.862305,2025-05-08 08:14:53.024018
386,fire_gas_01,0.0,indoor,9.814453,2025-05-08 08:14:54.023150
387,fire_gas_01,0.0,indoor,8.935547,2025-05-08 08:14:55.022269
388,fire_gas_01,0.0,indoor,9.301758,2025-05-08 08:14:56.022941
389,fire_gas_01,0.0,indoor,9.155273,2025-05-08 08:14:57.022790
390,fire_gas_01,0.0,indoor,9.204102,2025-05-08 08:14:58.024650
391,fire_gas_01,0.0,indoor,9.472656,2025-05-08 08:14:59.022747
392,fire_gas_01,0.0,indoor,9.106445,2025-05-08 08:15:00.022441
393,fire_gas_01,0.0,indoor,9.082031,2025-05-08 08:15:01.022959
394,fire_gas_01,0.0,indoor,8.691406,2025-05-08 08:15:02.022862
395,fire_gas_01,0.0,indoor,8.984375,2025-05-08 08:15:03.022832
396,fire_gas_01,0.0,indoor,8.544922,2025-05-08 08:15:04.023606
397,fire_gas_01,0.0,indoor,9.228516,2025-05-08 08:15:05.022844
398,fire_gas_01,0.0,indoor,8.544922,2025-05-08 08:15:06.022512
399,fire_gas_01,0.0,indoor,8.837891,2025-05-08 08:15:07.024123
400,fire_gas_01,0.0,indoor,8.984375,2025-05-08 08:15:08.024928
401,fire_gas_01,0.0,indoor,8.911133,2025-05-08 08:15:09.022652
402,fire_gas_01,0.0,indoor,8.984375,2025-05-08 08:15:10.023283
403,fire_gas_01,0.0,indoor,8.496094,2025-05-08 08:15:11.022527
404,fire_gas_01,0.0,indoor,8.911133,2025-05-08 08:15:12.023731
405,fire_gas_01,0.0,indoor,8.422852,2025-05-08 08:15:13.022895
406,fire_gas_01,0.0,indoor,8.886719,2025-05-08 08:15:14.023556
407,fire_gas_01,0.0,indoor,8.276367,2025-05-08 08:15:15.023212
408,fire_gas_01,0.0,indoor,8.71582,2025-05-08 08:15:16.024292
409,fire_gas_01,0.0,indoor,8.691406,2025-05-08 08:15:17.023901
410,fire_gas_01,0.0,indoor,8.71582,2025-05-08 08:15:18.022866
411,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:15:19.026193
412,fire_gas_01,0.0,indoor,8.422852,2025-05-08 08:15:20.023123
413,fire_gas_01,0.0,indoor,8.618164,2025-05-08 08:15:21.022813
414,fire_gas_01,0.0,indoor,8.300781,2025-05-08 08:15:22.024627
415,fire_gas_01,0.0,indoor,8.642578,2025-05-08 08:15:23.024048
416,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:15:24.023413
417,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:15:25.022236
418,fire_gas_01,0.0,indoor,8.520508,2025-05-08 08:15:26.022443
419,fire_gas_01,0.0,indoor,10.47363,2025-05-08 08:15:27.023039
420,fire_gas_01,0.0,indoor,8.422852,2025-05-08 08:15:28.024679
421,fire_gas_01,0.0,indoor,8.056641,2025-05-08 08:15:29.023468
422,fire_gas_01,0.0,indoor,8.740234,2025-05-08 08:15:30.022980
423,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:15:31.022454
424,fire_gas_01,0.0,indoor,8.251953,2025-05-08 08:15:32.022044
425,fire_gas_01,0.0,indoor,8.056641,2025-05-08 08:15:33.022157
426,fire_gas_01,0.0,indoor,8.47168,2025-05-08 08:15:34.023095
427,fire_gas_01,0.0,indoor,8.276367,2025-05-08 08:15:35.023014
428,fire_gas_01,0.0,indoor,8.349609,2025-05-08 08:15:36.023327
429,fire_gas_01,0.0,indoor,8.300781,2025-05-08 08:15:37.022834
430,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:15:38.023474
431,fire_gas_01,0.0,indoor,8.227539,2025-05-08 08:15:39.022182
432,fire_gas_01,0.0,indoor,6.079102,2025-05-08 08:15:40.022828
433,fire_gas_01,0.0,indoor,8.251953,2025-05-08 08:15:41.022933
434,fire_gas_01,0.0,indoor,5.932617,2025-05-08 08:16:11.259587
435,fire_gas_01,0.0,indoor,6.225586,2025-05-08 08:16:14.023302
436,fire_gas_01,0.0,indoor,5.419922,2025-05-08 08:16:15.022986
437,fire_gas_01,0.0,indoor,6.201172,2025-05-08 08:16:16.024641
438,fire_gas_01,0.0,indoor,6.274414,2025-05-08 08:16:17.022661
439,fire_gas_01,4095.0,indoor,6.37207,2025-05-08 08:16:18.022260
440,fire_gas_01,4095.0,indoor,6.518555,2025-05-08 08:16:19.022255
441,fire_gas_01,4095.0,indoor,6.274414,2025-05-08 08:16:20.023384
442,fire_gas_01,4095.0,indoor,6.396484,2025-05-08 08:16:21.023049
443,fire_gas_01,4090.0,indoor,6.201172,2025-05-08 08:16:22.022775
444,fire_gas_01,4091.0,indoor,6.176758,2025-05-08 08:16:23.023678
445,fire_gas_01,4095.0,indoor,6.445313,2025-05-08 08:16:24.022023
446,fire_gas_01,4095.0,indoor,6.591797,2025-05-08 08:16:25.023381
447,fire_gas_01,4095.0,indoor,6.713867,2025-05-08 08:16:26.025888
448,fire_gas_01,4095.0,indoor,6.298828,2025-05-08 08:16:27.023482
449,fire_gas_01,4095.0,indoor,6.274414,2025-05-08 08:16:28.022096
450,fire_gas_01,4047.0,indoor,6.323242,2025-05-08 08:16:29.025038
451,fire_gas_01,4082.0,indoor,6.542969,2025-05-08 08:16:30.024529
452,fire_gas_01,4057.0,indoor,6.25,2025-05-08 08:16:31.022521
453,fire_gas_01,4078.0,indoor,6.494141,2025-05-08 08:16:32.023903
454,fire_gas_01,4079.0,indoor,6.12793,2025-05-08 08:16:33.023374
455,fire_gas_01,4088.0,indoor,6.420898,2025-05-08 08:16:34.022995
456,fire_gas_01,4062.0,indoor,6.103516,2025-05-08 08:16:35.025055
457,fire_gas_01,0.0,indoor,6.274414,2025-05-08 08:16:36.023355
458,fire_gas_01,0.0,indoor,6.298828,2025-05-08 08:16:37.022821
459,fire_gas_01,0.0,indoor,6.25,2025-05-08 08:16:38.024078
460,fire_gas_01,0.0,indoor,5.883789,2025-05-08 08:16:39.024425
461,fire_gas_01,0.0,indoor,6.005859,2025-05-08 08:16:40.022970
462,fire_gas_01,0.0,indoor,6.469727,2025-05-08 08:16:41.022539
463,fire_gas_01,0.0,indoor,6.152344,2025-05-08 08:16:42.026093
464,fire_gas_01,0.0,indoor,8.618164,2025-05-08 08:16:43.023791
465,fire_gas_01,0.0,indoor,13.96484,2025-05-08 08:16:44.022574
466,fire_gas_01,0.0,indoor,18.16406,2025-05-08 08:16:45.025318
467,fire_gas_01,0.0,indoor,19.77539,2025-05-08 08:16:46.025389
468,fire_gas_01,0.0,indoor,18.87207,2025-05-08 08:16:47.022815
469,fire_gas_01,0.0,indoor,18.62793,2025-05-08 08:16:48.022289
470,fire_gas_01,0.0,indoor,17.7002,2025-05-08 08:16:49.025976
471,fire_gas_01,0.0,indoor,17.82227,2025-05-08 08:16:50.023225
472,fire_gas_01,0.0,indoor,16.8457,2025-05-08 08:16:51.022583
473,fire_gas_01,0.0,indoor,18.21289,2025-05-08 08:16:52.023775
474,fire_gas_01,0.0,indoor,18.9209,2025-05-08 08:16:53.023078
475,fire_gas_01,0.0,indoor,22.58301,2025-05-08 08:16:54.026885
476,fire_gas_01,0.0,indoor,26.9043,2025-05-08 08:16:55.025814
477,fire_gas_01,0.0,indoor,29.63867,2025-05-08 08:16:56.026000
478,fire_gas_01,0.0,indoor,29.61426,2025-05-08 08:16:57.022790
479,fire_gas_01,0.0,indoor,28.56445,2025-05-08 08:16:58.023101
480,fire_gas_01,0.0,indoor,29.29688,2025-05-08 08:16:59.023473
481,fire_gas_01,0.0,indoor,28.44238,2025-05-08 08:17:00.023403
482,fire_gas_01,0.0,indoor,28.90625,2025-05-08 08:17:01.022311
483,fire_gas_01,0.0,indoor,27.31934,2025-05-08 08:17:02.023412
484,fire_gas_01,0.0,indoor,27.17285,2025-05-08 08:17:03.023024
485,fire_gas_01,0.0,indoor,26.2207,2025-05-08 08:17:04.024198
486,fire_gas_01,0.0,indoor,25.95215,2025-05-08 08:17:05.021564
487,fire_gas_01,0.0,indoor,26.0498,2025-05-08 08:17:06.022294
488,fire_gas_01,0.0,indoor,25.73242,2025-05-08 08:17:07.025181
489,fire_gas_01,0.0,indoor,28.00293,2025-05-08 08:17:08.023957
490,fire_gas_01,0.0,indoor,27.24609,2025-05-08 08:17:09.022735
491,fire_gas_01,0.0,indoor,28.44238,2025-05-08 08:17:10.024425
492,fire_gas_01,0.0,indoor,27.44141,2025-05-08 08:17:11.024341
493,fire_gas_01,0.0,indoor,28.19824,2025-05-08 08:17:12.023620
494,fire_gas_01,0.0,indoor,27.70996,2025-05-08 08:17:13.022893
495,fire_gas_01,0.0,indoor,26.95313,2025-05-08 08:17:14.024314
496,fire_gas_01,0.0,indoor,26.9043,2025-05-08 08:17:15.023678
497,fire_gas_01,0.0,indoor,26.5625,2025-05-08 08:17:16.023770
498,fire_gas_01,0.0,indoor,25.80566,2025-05-08 08:17:17.024347
499,fire_gas_01,0.0,indoor,24.16992,2025-05-08 08:17:18.025226
500,fire_gas_01,0.0,indoor,26.17188,2025-05-08 08:17:19.023390
501,fire_gas_01,0.0,indoor,25.80566,2025-05-08 08:17:20.023548
502,fire_gas_01,0.0,indoor,26.29395,2025-05-08 08:17:21.023437
503,fire_gas_01,0.0,indoor,25.83008,2025-05-08 08:17:22.023250
504,fire_gas_01,0.0,indoor,26.68457,2025-05-08 08:17:23.023196
505,fire_gas_01,0.0,indoor,29.12598,2025-05-08 08:17:24.025668
506,fire_gas_01,0.0,indoor,29.6875,2025-05-08 08:17:25.022856
507,fire_gas_01,0.0,indoor,29.5166,2025-05-08 08:17:26.023536
508,fire_gas_01,0.0,indoor,29.32129,2025-05-08 08:17:27.024242
509,fire_gas_01,0.0,indoor,30.88379,2025-05-08 08:17:28.024641
510,fire_gas_01,0.0,indoor,31.12793,2025-05-08 08:17:29.022948
511,fire_gas_01,0.0,indoor,31.86035,2025-05-08 08:17:30.024754
512,fire_gas_01,0.0,indoor,30.68848,2025-05-08 08:17:31.023328
513,fire_gas_01,0.0,indoor,33.47168,2025-05-08 08:17:32.023322
514,fire_gas_01,0.0,indoor,38.64746,2025-05-08 08:17:33.023913
515,fire_gas_01,0.0,indoor,44.60449,2025-05-08 08:17:34.022745
516,fire_gas_01,0.0,indoor,49.60938,2025-05-08 08:17:35.024329
517,fire_gas_01,0.0,indoor,52.12402,2025-05-08 08:17:36.022571
518,fire_gas_01,0.0,indoor,54.6875,2025-05-08 08:17:37.022631
519,fire_gas_01,0.0,indoor,55.07813,2025-05-08 08:17:38.022463
520,fire_gas_01,0.0,indoor,60.22949,2025-05-08 08:17:39.023208
521,fire_gas_01,0.0,indoor,56.88477,2025-05-08 08:17:40.022734
522,fire_gas_01,0.0,indoor,57.15332,2025-05-08 08:17:41.023184
523,fire_gas_01,0.0,indoor,55.93262,2025-05-08 08:17:42.023375
524,fire_gas_01,0.0,indoor,54.3457,2025-05-08 08:17:43.022591
525,fire_gas_01,0.0,indoor,54.41895,2025-05-08 08:17:44.023005
526,fire_gas_01,0.0,indoor,52.56348,2025-05-08 08:17:45.023177
527,fire_gas_01,0.0,indoor,53.00293,2025-05-08 08:17:46.023171
528,fire_gas_01,0.0,indoor,50.95215,2025-05-08 08:17:47.023207
529,fire_gas_01,0.0,indoor,50.5127,2025-05-08 08:17:48.023157
530,fire_gas_01,0.0,indoor,48.4375,2025-05-08 08:17:49.022666
531,fire_gas_01,0.0,indoor,47.87598,2025-05-08 08:17:50.025967
532,fire_gas_01,0.0,indoor,46.19141,2025-05-08 08:17:51.023838
533,fire_gas_01,0.0,indoor,44.92188,2025-05-08 08:17:52.023179
534,fire_gas_01,0.0,indoor,43.38379,2025-05-08 08:17:53.025522
535,fire_gas_01,0.0,indoor,40.86914,2025-05-08 08:17:54.023047
536,fire_gas_01,0.0,indoor,40.4541,2025-05-08 08:17:55.023395
537,fire_gas_01,0.0,indoor,37.91504,2025-05-08 08:17:56.023755
538,fire_gas_01,0.0,indoor,37.47559,2025-05-08 08:17:57.023617
539,fire_gas_01,0.0,indoor,35.4248,2025-05-08 08:17:58.023502
540,fire_gas_01,0.0,indoor,35.35156,2025-05-08 08:17:59.023229
541,fire_gas_01,0.0,indoor,34.375,2025-05-08 08:18:00.023416
542,fire_gas_01,0.0,indoor,33.20313,2025-05-08 08:18:01.023549
543,fire_gas_01,0.0,indoor,32.56836,2025-05-08 08:18:02.025626
544,fire_gas_01,0.0,indoor,30.7373,2025-05-08 08:18:03.023003
545,fire_gas_01,0.0,indoor,30.85938,2025-05-08 08:18:04.023225
546,fire_gas_01,0.0,indoor,29.29688,2025-05-08 08:18:05.022879
547,fire_gas_01,0.0,indoor,29.56543,2025-05-08 08:18:06.023156
548,fire_gas_01,0.0,indoor,28.02734,2025-05-08 08:18:07.022468
549,fire_gas_01,0.0,indoor,28.22266,2025-05-08 08:18:08.023802
550,fire_gas_01,0.0,indoor,27.53906,2025-05-08 08:18:09.026036
551,fire_gas_01,0.0,indoor,27.41699,2025-05-08 08:18:10.023523
552,fire_gas_01,0.0,indoor,10.81543,2025-05-08 08:18:12.510268
553,fire_gas_01,0.0,indoor,9.399414,2025-05-08 08:18:13.023547
554,fire_gas_01,0.0,indoor,8.764648,2025-05-08 08:18:14.023314
555,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:18:15.022524
556,fire_gas_01,0.0,indoor,8.984375,2025-05-08 08:18:16.022908
557,fire_gas_01,0.0,indoor,9.25293,2025-05-08 08:18:17.028354
558,fire_gas_01,0.0,indoor,9.326172,2025-05-08 08:18:18.023514
559,fire_gas_01,0.0,indoor,9.155273,2025-05-08 08:18:19.023694
560,fire_gas_01,0.0,indoor,9.155273,2025-05-08 08:18:20.022625
561,fire_gas_01,0.0,indoor,8.837891,2025-05-08 08:18:21.024845
562,fire_gas_01,0.0,indoor,9.106445,2025-05-08 08:18:22.022665
563,fire_gas_01,0.0,indoor,8.666992,2025-05-08 08:18:23.023615
564,fire_gas_01,0.0,indoor,9.25293,2025-05-08 08:18:24.025027
565,fire_gas_01,0.0,indoor,8.569336,2025-05-08 08:18:25.024571
566,fire_gas_01,0.0,indoor,8.740234,2025-05-08 08:18:26.023227
567,fire_gas_01,0.0,indoor,8.984375,2025-05-08 08:18:27.022951
568,fire_gas_01,0.0,indoor,8.959961,2025-05-08 08:18:28.024664
569,fire_gas_01,0.0,indoor,8.862305,2025-05-08 08:18:29.024855
570,fire_gas_01,0.0,indoor,8.642578,2025-05-08 08:18:30.023722
571,fire_gas_01,0.0,indoor,8.837891,2025-05-08 08:18:31.022079
572,fire_gas_01,0.0,indoor,8.886719,2025-05-08 08:18:32.022979
573,fire_gas_01,0.0,indoor,9.594727,2025-05-08 08:18:33.024219
574,fire_gas_01,0.0,indoor,8.422852,2025-05-08 08:18:34.022265
575,fire_gas_01,0.0,indoor,8.740234,2025-05-08 08:18:35.024218
576,fire_gas_01,0.0,indoor,8.740234,2025-05-08 08:18:36.022692
577,fire_gas_01,0.0,indoor,8.59375,2025-05-08 08:18:37.023898
578,fire_gas_01,0.0,indoor,8.569336,2025-05-08 08:18:38.023157
579,fire_gas_01,0.0,indoor,8.227539,2025-05-08 08:18:39.023125
580,fire_gas_01,0.0,indoor,8.569336,2025-05-08 08:18:40.023810
581,fire_gas_01,0.0,indoor,8.325195,2025-05-08 08:18:41.023584
582,fire_gas_01,0.0,indoor,8.520508,2025-05-08 08:18:42.024336
583,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:18:43.024037
584,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:18:44.023152
585,fire_gas_01,0.0,indoor,8.959961,2025-05-08 08:18:45.023998
586,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:18:46.023958
587,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:18:47.025234
588,fire_gas_01,0.0,indoor,8.813477,2025-05-08 08:18:48.022217
589,fire_gas_01,0.0,indoor,8.276367,2025-05-08 08:18:49.023585
590,fire_gas_01,0.0,indoor,8.056641,2025-05-08 08:18:50.024453
591,fire_gas_01,0.0,indoor,8.325195,2025-05-08 08:18:51.022391
592,fire_gas_01,0.0,indoor,8.056641,2025-05-08 08:18:52.023447
593,fire_gas_01,0.0,indoor,8.447266,2025-05-08 08:18:53.024587
594,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:18:54.022464
595,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:18:55.022183
596,fire_gas_01,0.0,indoor,8.496094,2025-05-08 08:18:56.023760
597,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:18:57.023504
598,fire_gas_01,0.0,indoor,8.154297,2025-05-08 08:18:58.022536
599,fire_gas_01,0.0,indoor,7.8125,2025-05-08 08:18:59.023015
600,fire_gas_01,0.0,indoor,8.129883,2025-05-08 08:19:00.023201
601,fire_gas_01,0.0,indoor,6.665039,2025-05-08 08:19:01.023574
602,fire_gas_01,0.0,indoor,7.8125,2025-05-08 08:19:02.022524
603,fire_gas_01,0.0,indoor,7.983398,2025-05-08 08:19:03.023940
604,fire_gas_01,0.0,indoor,8.056641,2025-05-08 08:19:04.023531
605,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:19:05.024430
606,fire_gas_01,0.0,indoor,7.958984,2025-05-08 08:19:06.023612
607,fire_gas_01,0.0,indoor,8.007813,2025-05-08 08:19:07.023619
608,fire_gas_01,0.0,indoor,7.568359,2025-05-08 08:19:08.023874
609,fire_gas_01,0.0,indoor,7.983398,2025-05-08 08:19:09.025159
610,fire_gas_01,0.0,indoor,7.568359,2025-05-08 08:19:10.022377
611,fire_gas_01,0.0,indoor,7.983398,2025-05-08 08:19:11.023545
612,fire_gas_01,0.0,indoor,7.641602,2025-05-08 08:19:12.024002
613,fire_gas_01,0.0,indoor,7.910156,2025-05-08 08:19:13.022742
614,fire_gas_01,0.0,indoor,7.763672,2025-05-08 08:19:14.024672
615,fire_gas_01,0.0,indoor,7.8125,2025-05-08 08:19:15.023361
616,fire_gas_01,0.0,indoor,7.958984,2025-05-08 08:19:16.022670
617,fire_gas_01,0.0,indoor,8.032227,2025-05-08 08:19:17.025710
618,fire_gas_01,0.0,indoor,7.592773,2025-05-08 08:19:18.023257
619,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:19:19.025241
620,fire_gas_01,0.0,indoor,7.788086,2025-05-08 08:19:20.022654
621,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:19:21.022197
622,fire_gas_01,0.0,indoor,7.739258,2025-05-08 08:19:22.022659
623,fire_gas_01,0.0,indoor,7.592773,2025-05-08 08:19:23.025458
624,fire_gas_01,0.0,indoor,7.226563,2025-05-08 08:19:24.024298
625,fire_gas_01,0.0,indoor,7.763672,2025-05-08 08:19:25.023661
626,fire_gas_01,0.0,indoor,7.666016,2025-05-08 08:19:26.022603
627,fire_gas_01,0.0,indoor,8.642578,2025-05-08 08:19:27.023534
628,fire_gas_01,0.0,indoor,7.739258,2025-05-08 08:19:28.022314
629,fire_gas_01,0.0,indoor,7.495117,2025-05-08 08:19:29.022414
630,fire_gas_01,0.0,indoor,7.15332,2025-05-08 08:19:30.022427
631,fire_gas_01,0.0,indoor,7.446289,2025-05-08 08:19:31.022397
632,fire_gas_01,0.0,indoor,8.203125,2025-05-08 08:19:32.023859
633,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:19:33.022922
634,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:19:34.023961
635,fire_gas_01,0.0,indoor,7.373047,2025-05-08 08:19:35.022901
636,fire_gas_01,0.0,indoor,7.519531,2025-05-08 08:19:36.023671
637,fire_gas_01,0.0,indoor,7.958984,2025-05-08 08:19:37.022689
638,fire_gas_01,0.0,indoor,7.373047,2025-05-08 08:19:38.022789
639,fire_gas_01,0.0,indoor,7.421875,2025-05-08 08:19:39.023268
640,fire_gas_01,0.0,indoor,7.397461,2025-05-08 08:19:40.022682
641,fire_gas_01,0.0,indoor,7.373047,2025-05-08 08:19:41.022616
642,fire_gas_01,0.0,indoor,7.324219,2025-05-08 08:19:42.022594
643,fire_gas_01,0.0,indoor,7.299805,2025-05-08 08:19:43.024155
644,fire_gas_01,0.0,indoor,7.299805,2025-05-08 08:19:44.022074
645,fire_gas_01,0.0,indoor,6.12793,2025-05-08 08:19:45.021973
646,fire_gas_01,0.0,indoor,7.080078,2025-05-08 08:19:46.022500
647,fire_gas_01,0.0,indoor,7.446289,2025-05-08 08:19:47.023123
648,fire_gas_01,0.0,indoor,7.104492,2025-05-08 08:19:48.022406
649,fire_gas_01,0.0,indoor,7.006836,2025-05-08 08:19:49.022528
650,fire_gas_01,0.0,indoor,7.202148,2025-05-08 08:19:50.024062
651,fire_gas_01,0.0,indoor,7.080078,2025-05-08 08:19:51.022703
652,fire_gas_01,0.0,indoor,7.177734,2025-05-08 08:19:52.022111
653,fire_gas_01,0.0,indoor,7.055664,2025-05-08 08:19:53.023440
654,fire_gas_01,0.0,indoor,6.567383,2025-05-08 08:19:54.023463
655,fire_gas_01,0.0,indoor,6.811523,2025-05-08 08:19:55.022674
656,fire_gas_01,0.0,indoor,6.933594,2025-05-08 08:19:56.025216
657,fire_gas_01,0.0,indoor,8.227539,2025-05-08 08:19:57.023099
658,fire_gas_01,0.0,indoor,5.810547,2025-05-08 08:19:58.022520
659,fire_gas_01,0.0,indoor,7.104492,2025-05-08 08:19:59.022237
660,fire_gas_01,0.0,indoor,2.734375,2025-05-07 22:44:24.555801
661,fire_gas_01,0.0,indoor,2.416992,2025-05-07 22:44:27.323696
662,fire_gas_01,0.0,indoor,2.612305,2025-05-07 22:44:28.318866
663,fire_gas_01,0.0,indoor,2.294922,2025-05-07 22:44:29.312227
664,fire_gas_01,0.0,indoor,2.563477,2025-05-07 22:44:30.324701
665,fire_gas_01,0.0,indoor,2.514648,2025-05-07 22:44:31.324668
666,fire_gas_01,0.0,indoor,3.24707,2025-05-07 22:44:32.319698
667,fire_gas_01,0.0,indoor,2.587891,2025-05-07 22:44:33.316448
668,fire_gas_01,0.0,indoor,2.368164,2025-05-07 22:44:34.327447
669,fire_gas_01,0.0,indoor,2.612305,2025-05-07 22:44:35.324191
670,fire_gas_01,0.0,indoor,2.270508,2025-05-07 22:44:36.314841
671,fire_gas_01,0.0,indoor,2.46582,2025-05-07 22:44:37.328927
672,fire_gas_01,0.0,indoor,2.368164,2025-05-07 22:44:38.319690
673,fire_gas_01,0.0,indoor,1.5625,2025-05-07 22:44:39.317528
674,fire_gas_01,0.0,indoor,2.734375,2025-05-07 22:44:40.314837
675,fire_gas_01,0.0,indoor,2.783203,2025-05-07 22:44:41.313683
676,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:44:42.327749
677,fire_gas_01,0.0,indoor,2.783203,2025-05-07 22:44:43.325458
678,fire_gas_01,0.0,indoor,2.587891,2025-05-07 22:44:44.322468
679,fire_gas_01,0.0,indoor,2.490234,2025-05-07 22:44:45.321423
680,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:44:46.318162
681,fire_gas_01,0.0,indoor,2.612305,2025-05-07 22:44:47.321398
682,fire_gas_01,0.0,indoor,2.587891,2025-05-07 22:44:48.314711
683,fire_gas_01,0.0,indoor,2.368164,2025-05-07 22:44:49.315702
684,fire_gas_01,0.0,indoor,2.319336,2025-05-07 22:44:50.326981
685,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:44:51.325415
686,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:44:52.339578
687,fire_gas_01,0.0,indoor,2.685547,2025-05-07 22:44:53.319771
688,fire_gas_01,0.0,indoor,2.563477,2025-05-07 22:44:54.339656
689,fire_gas_01,0.0,indoor,2.954102,2025-05-07 22:44:55.316084
690,fire_gas_01,0.0,indoor,2.416992,2025-05-07 22:44:56.328747
691,fire_gas_01,0.0,indoor,1.68457,2025-05-07 22:44:57.314921
692,fire_gas_01,0.0,indoor,3.320313,2025-05-07 22:44:58.314046
693,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:44:59.346427
694,fire_gas_01,0.0,indoor,2.026367,2025-05-07 22:45:00.312597
695,fire_gas_01,0.0,indoor,2.490234,2025-05-07 22:45:01.319847
696,fire_gas_01,0.0,indoor,2.709961,2025-05-07 22:45:02.316541
697,fire_gas_01,0.0,indoor,2.026367,2025-05-07 22:45:03.328725
698,fire_gas_01,0.0,indoor,2.734375,2025-05-07 22:45:04.327568
699,fire_gas_01,0.0,indoor,2.319336,2025-05-07 22:45:05.324175
700,fire_gas_01,0.0,indoor,2.46582,2025-05-07 22:45:06.324166
701,fire_gas_01,0.0,indoor,2.368164,2025-05-07 22:45:07.323078
702,fire_gas_01,0.0,indoor,4.052734,2025-05-07 22:45:08.319969
703,fire_gas_01,0.0,indoor,2.734375,2025-05-07 22:45:09.318880
704,fire_gas_01,0.0,indoor,2.758789,2025-05-07 22:45:10.318818
705,fire_gas_01,0.0,indoor,2.661133,2025-05-07 22:45:11.315700
706,fire_gas_01,0.0,indoor,2.34375,2025-05-07 22:45:12.321879
707,fire_gas_01,0.0,indoor,2.587891,2025-05-07 22:45:13.320501
708,fire_gas_01,0.0,indoor,2.294922,2025-05-07 22:45:14.317743
709,fire_gas_01,0.0,indoor,2.685547,2025-05-07 22:45:15.315600
710,fire_gas_01,0.0,indoor,2.34375,2025-05-07 22:45:16.327052
711,fire_gas_01,0.0,indoor,2.514648,2025-05-07 22:45:17.321223
712,fire_gas_01,0.0,indoor,2.514648,2025-05-07 22:45:18.318473
